50.46346,30.64196,shop,clothes,Mega Shmotki,,
50.46275,30.64232,shop,clothes,Shmotki,,
50.46404,30.64437,shop,clothes,,,
48.39208,30.45236,shop,car_repair,,,
48.02894,38.81316,leisure,park,,,
48.62992,22.30671,leisure,pitch,,,
48.92608,24.73882,leisure,dog_park,,,
48.89166,24.66361,leisure,pitch,,,
48.92005,24.69791,amenity,arts_centre,???? ???,????????? ???????.36?,
49.45984,31.05446,shop,convenience,,,
49.45932,31.05595,leisure,pitch,,,
49.45978,31.05646,leisure,pitch,,,
49.61531,34.63036,leisure,pitch,,,
49.62253,34.6253,leisure,pitch,,,
49.54885,34.62439,leisure,pitch,,,
50.56948,30.4761,leisure,park,,,
49.14546,23.56161,tourism,attraction,,,
49.8693,36.93913,shop,butcher,,,
48.1548,23.6249,leisure,stadium,,??????? ??????,
48.70309,26.57265,shop,car_repair,??????,,
49.41027,27.09683,tourism,hotel,,,
49.41016,27.09729,tourism,hotel,??????,,
49.15162,23.47664,tourism,attraction,,,
49.15148,23.47628,tourism,attraction,,,
49.15174,23.47717,tourism,attraction,,,
49.4342,27.05981,shop,convenience,????????,?????????? ??????.1,
48.67313,26.5641,shop,ticket,?????,,
49.78833,28.6449,leisure,park,,,
49.78709,28.64235,leisure,park,,,
49.78709,28.64234,leisure,park,,,
49.78709,28.64234,leisure,park,,,
49.78709,28.64234,leisure,park,,,
49.78709,28.64233,leisure,park,,,
48.38665,30.46018,leisure,park,,,
48.38665,30.46016,leisure,park,,,
48.38666,30.46022,leisure,park,,,
48.38665,30.46014,leisure,park,,,
49.86457,24.05603,shop,yes,???????,,
49.86455,24.05595,shop,yes,,,
49.86456,24.05589,shop,yes,?????? ? ?????? ??????,,
48.51661,30.74575,shop,convenience,,,
49.91607,36.40277,leisure,playground,,,
50.01096,36.22443,leisure,playground,,,
47.19005,32.87687,leisure,pitch,,,
49.89897,24.09388,leisure,park,,,
49.90312,24.08801,leisure,park,,,
49.90159,24.08936,leisure,?????? ?????,,,
49.90173,24.08826,leisure,???? ??????????,,,
48.35534,24.41139,shop,outdoor,?????? ???????????,,
48.35634,24.40961,tourism,hotel,7,,
48.35642,24.40953,tourism,hotel,8,,
48.35651,24.40952,tourism,hotel,9,,
48.35659,24.40944,tourism,hotel,10,,
48.35353,24.42329,tourism,hotel,,,
48.35343,24.42336,tourism,hotel,,,
49.42857,23.7534,leisure,pitch,,,
48.04904,30.84373,shop,convenience,,,
48.3633,24.40512,leisure,swimming_pool,,,
48.35944,31.75849,leisure,pitch,,,
48.34581,31.8691,leisure,park,,,
48.44009,24.54185,tourism,hotel,??????,,
48.43487,24.55033,tourism,hotel,???????? ??? ?????,??????? ??????.363/32,
48.43493,24.55328,shop,ticket,?????,,
48.43488,24.55717,tourism,hotel,,,
50.95606,30.58618,leisure,resort,???? ?????? ?????,,
51.32341,23.63047,tourism,guest_house,O?rodek „POMPKA”,Wola Uhruska. Turystyczna. 5,
50.20816,30.31392,leisure,pitch,,,
51.15265,28.5591,shop,convenience,????????,,
49.58715,28.54451,leisure,stadium,,,
49.58944,28.54323,leisure,stadium,,,
50.24258,30.66155,leisure,swimming_pool,,,
50.23604,30.65252,leisure,playground,,,
50.45343,30.49651,leisure,playground,,,
48.35866,24.4086,shop,gift,,,
49.82678,24.01615,leisure,pitch,,,
49.82661,24.01762,leisure,pitch,,,
49.82682,24.01727,leisure,pitch,,,
49.82725,24.0266,leisure,playground,,,
49.83063,24.03432,leisure,pitch,,,
49.82708,24.03931,leisure,playground,,,
49.82876,24.0419,leisure,pitch,,,
49.82893,24.04142,leisure,pitch,,,
49.8291,24.04092,leisure,pitch,,,
49.82983,24.04216,leisure,playground,,,
49.83099,24.04089,leisure,playground,,,
48.31518,24.48656,leisure,pitch,,,
48.28674,24.55618,tourism,guest_house,??????? ??????,,
48.28664,24.55644,tourism,guest_house,???????,,
49.87732,36.10091,leisure,resort,?????????? ?????? ??????? ????????(?????.),,
48.28318,24.56604,tourism,guest_house,?????? ???? ?????,?????? ?????????? ??????.88,
48.28291,24.56561,tourism,guest_house,?????? «?????????»,?????? ?????????? ??????.90,
49.89729,36.24151,shop,farm,????????????????? ???????,,
48.30164,24.57581,tourism,hotel,?????? ?????,,
48.3024,24.575,tourism,hotel,?????? «?? ???????»,,
50.04127,36.18271,leisure,pitch,,,
49.38037,26.95153,tourism,picnic_site,????,?????????? ?????????? ??????.1/1,
48.35531,24.4088,leisure,playground,,,
48.35851,24.40722,shop,toys,??????? ???????,,
50.50496,30.50816,leisure,playground,,,
50.50515,30.50945,leisure,playground,,,
50.50514,30.50888,shop,car_repair,,,
49.34559,23.51293,leisure,playground,,,
49.38765,26.95502,shop,car_repair,?????,???’??????? ??????.184,
48.35323,24.42227,tourism,hotel,Monysto,,
50.50653,30.77986,leisure,pitch,,,
50.50935,30.77034,leisure,pitch,,,
49.55965,25.63218,leisure,playground,,,
49.94684,36.37015,leisure,dog_park,????????? ??? ?????? ?????,,
49.95021,36.37111,leisure,dog_park,,,
48.1111,36.36317,leisure,park,,,
49.2375,28.45422,leisure,fitness_station,,,
49.96857,36.21588,leisure,yes,,,
48.78782,25.26565,leisure,pitch,,,
50.4655,30.62573,shop,mall,?????????????,,
48.23748,25.21515,leisure,garden,,,
51.37108,34.13847,tourism,museum,????? ?????????? ????????,,
51.5427,33.37428,tourism,museum,,,
52.26271,33.39344,tourism,hostel,???? ?????????? ????????,,
51.48289,31.29163,shop,convenience,????????? ???,,
51.48281,31.29219,shop,convenience,?????????,,
50.52315,30.45506,leisure,pitch,,,
50.52198,30.45538,leisure,pitch,,,
50.52399,30.45768,leisure,pitch,,,
50.52363,30.45262,leisure,playground,,,
50.45416,30.46915,leisure,playground,,,
50.47414,30.44681,leisure,playground,,,
48.42746,23.69512,leisure,pitch,,,
50.52445,30.45631,leisure,playground,,,
50.52469,30.45645,leisure,playground,,,
49.37306,35.83542,leisure,pitch,,,
49.50435,23.99986,tourism,attraction,,,
50.40546,30.55657,leisure,playground,???????? ??????,,
50.40563,30.55644,leisure,playground,??????? ????????,,
50.46742,30.46729,leisure,pitch,,,
50.46791,30.46626,leisure,park,,,
50.50177,30.6217,leisure,dog_park,,,
48.34538,36.39355,leisure,park,,,
48.3452,36.3919,leisure,stadium,,,
49.59748,34.65627,leisure,swimming_pool,,,
50.46757,30.63945,leisure,pitch,,,
50.46915,30.64108,leisure,pitch,,,
50.47068,30.64191,leisure,pitch,,,
50.48387,30.66522,leisure,pitch,,,
48.1452,38.91056,shop,convenience,??????????? ???????,,
50.82377,30.38379,leisure,resort,???? ?????????? ??????????,,
48.73793,37.58058,leisure,park,????? ?????????????,,
49.38538,26.9567,shop,car_repair,???????,???’??????? ??????.259,
49.39342,26.95685,shop,car_parts,??????? ?????,???’??????? ??????.171,
49.33819,23.49411,leisure,playground,,,
50.5242,30.45194,leisure,park,,,
50.52481,30.45228,leisure,park,,,
50.52592,30.45561,leisure,playground,,,
50.51659,30.78162,shop,mall,?????,?’???????? ????????? ??????.2,
50.56545,30.2232,leisure,pitch,,,
50.46302,30.32859,leisure,pitch,,,
50.46561,30.32681,leisure,pitch,,,
50.46571,30.32608,leisure,playground,,,
50.46595,30.32528,leisure,playground,,,
50.43238,30.63515,leisure,playground,,,
48.5889,39.3199,leisure,track,,,
48.58917,39.32024,leisure,track,,,
48.58913,39.32022,leisure,pitch,,,
49.363,35.86625,leisure,pitch,,,
49.93502,36.18985,shop,kiosk,,,
49.93454,36.18919,leisure,playground,,,
50.38103,34.91714,leisure,pitch,,,
50.37036,34.89151,tourism,attraction,?????,,
50.183,34.71021,leisure,firepit,,,
49.80288,36.70158,leisure,sauna,????,,
49.80309,36.7019,leisure,playground,??????,,
50.52471,30.45917,leisure,playground,,,
50.52485,30.45833,leisure,playground,,,
50.52505,30.4574,leisure,playground,,,
49.9581,36.33046,leisure,pitch,????????????? ????????,,
49.95984,36.33073,leisure,pitch,,,
49.9599,36.33044,leisure,pitch,,,
50.52562,30.4629,leisure,playground,,,
49.17366,28.49734,leisure,pitch,,,
49.42035,26.97757,amenity,townhall,????????? ???????? ????????? ?????????????,,
49.38657,27.01112,shop,convenience,??????,??????? ??????,
49.39291,27.02712,shop,convenience,,,
49.9384,36.30987,shop,car_repair,??????????,,
49.38453,27.0324,shop,convenience,,,
49.42012,26.97629,shop,convenience,????,,
49.83028,24.00958,leisure,garden,,,
49.83021,24.00943,leisure,garden,,,
49.8301,24.00921,leisure,garden,,,
49.82996,24.00893,leisure,garden,,,
49.82985,24.0087,leisure,garden,,,
49.82969,24.00837,leisure,garden,,,
49.82974,24.00848,leisure,garden,,,
49.02799,23.50544,tourism,camp_site,??????? ????????? ????? ??????? ????,,
49.94022,36.31287,leisure,fitness_station,,,
49.94042,36.3135,leisure,playground,,,
49.94231,36.31606,leisure,fitness_station,,,
49.94177,36.31508,leisure,fitness_station,,,
49.94115,36.31416,leisure,fitness_station,,,
49.8358,35.61606,shop,pet,??????????,1-?? ?????? ??????,
49.9707,33.60529,leisure,park,,,
49.96401,33.6085,leisure,pitch,,,
49.9642,33.60925,leisure,fitness_station,,,
49.96421,33.60907,leisure,track,,,
49.83818,35.60894,shop,hardware,??????,??????????? ??????,
50.49249,29.84735,leisure,golf_course,????????? ????? ???? GolfStream,,
49.94618,23.71103,tourism,attraction,,,
50.0897,25.15074,leisure,playground,,,
50.37976,30.45722,leisure,playground,,,
50.38104,30.45893,leisure,playground,,,
49.94144,36.31462,leisure,fitness_station,,,
49.94238,36.31494,shop,kiosk,,,
50.44173,30.53075,leisure,pitch,,,
49.96578,24.72064,leisure,pitch,,,
50.04613,30.21416,leisure,pitch,,,
49.95967,33.61568,leisure,playground,,,
49.96026,33.61215,leisure,playground,,,
49.96167,33.60968,leisure,pitch,,,
49.96147,33.60981,leisure,playground,,,
49.96223,33.61093,leisure,playground,,,
48.9521,30.33117,leisure,park,???? ?????,????????,
51.1444,34.31388,shop,convenience,,,
49.82583,23.93732,leisure,park,???? ????????,,
48.30584,25.73187,leisure,garden,,,
49.96639,33.60474,shop,convenience,???????? ?????,,
49.96284,33.61209,leisure,playground,,,
49.96095,33.61321,leisure,playground,,,
49.96219,33.61589,leisure,playground,,,
51.45707,32.33829,leisure,park,,,
51.45693,32.3386,leisure,park,,,
50.38865,30.48069,leisure,park,,,
50.88434,34.77399,leisure,stadium,?????? ???????? ????,???????? ???????????.160,
50.88188,34.77571,amenity,driving_school,????????? ????,???????? ??????????? ??????.160,
50.88287,34.76736,leisure,garden,???????-????????? ??? ????,,
50.88359,34.76823,amenity,stables,???????,???????? ???????????.160,
50.88325,34.76913,leisure,garden,???????-????????? ??? ????,,
50.50383,30.42307,leisure,park,,,
50.50299,30.42513,leisure,park,,,
50.50074,30.42575,leisure,park,,,
50.50246,30.42255,leisure,park,,,
50.88391,34.7706,leisure,garden,???????-???????? ???? ???????? ????? ????,,
50.88554,34.77309,leisure,pitch,?????????? ????????,,
50.88292,34.77354,leisure,pitch,???????? ??? ???????? ?????????,,
50.30543,30.72011,leisure,stadium,,,
50.32537,30.82472,leisure,park,,,
50.73968,25.32924,leisure,track,,,
50.73881,25.3293,leisure,track,,,
50.73876,25.32902,leisure,track,,,
48.12203,23.30125,leisure,swimming_pool,,,
48.12198,23.30111,leisure,swimming_pool,,,
48.12195,23.30103,leisure,swimming_pool,,,
48.1219,23.30094,leisure,swimming_pool,,,
49.40425,26.96442,shop,florist,????? ????? ???,???’??????? ??????.137/2,
50.38164,30.83845,leisure,pitch,,,
